Sample_ID	MM_name	nitrogen	block	sp	spb	subsample	row	ceil_id
HAV_2281	CHECK2	HN	N	sp1	spb1	rep1	1013	c_507
HAV_2282	CML228	HN	N	sp1	spb1	rep1	1015	c_508
HAV_2283	CML228	HN	N	sp1	spb1	rep2	1016	c_508
HAV_2284	CHECK2	HN	N	sp1	spb2	rep1	1026	c_513
HAV_2285	CHECK2	HN	N	sp1	spb3	rep1	1047	c_524
HAV_2286	CHECK	HN	N	sp2	spb2	rep1	1066	c_533
HAV_2287	CHECK2	HN	N	sp2	spb2	rep1	1069	c_535
HAV_2288	CHECK	HN	N	sp1	spb1	rep1	1109	c_555
HAV_2289	CML69	HN	N	sp1	spb2	rep1	1127	c_564
HAV_2290	CML69	HN	N	sp1	spb2	rep2	1128	c_564
HAV_2291	CHECK	HN	N	sp1	spb2	rep1	1130	c_565
HAV_2292	T232	HN	N	sp1	spb3	rep1	1133	c_567
HAV_2293	T232	HN	N	sp1	spb3	rep2	1134	c_567
HAV_2294	TZI8	HN	N	sp1	spb3	rep1	1135	c_568
HAV_2295	TZI8	HN	N	sp1	spb3	rep2	1136	c_568
HAV_2296	MS71	HN	N	sp1	spb3	rep1	1143	c_572
HAV_2297	MS71	HN	N	sp1	spb3	rep2	1144	c_572
HAV_2298	CHECK	HN	N	sp2	spb1	rep1	1164	c_582
HAV_2299	SD44	HN	N	sp2	spb3	rep1	1183	c_592
HAV_2300	SD44	HN	N	sp2	spb3	rep2	1184	c_592
HAV_2301	CHECK2	HN	N	sp2	spb3	rep1	1186	c_593
HAV_2302	CHECK	HN	N	sp2	spb3	rep1	1190	c_595
HAV_2303	CML333	HN	N	sp1	spb1	rep1	1201	c_601
HAV_2304	CML333	HN	N	sp1	spb1	rep2	1202	c_601
HAV_2305	CML277	HN	N	sp1	spb1	rep1	1207	c_604
HAV_2306	CML277	HN	N	sp1	spb1	rep2	1208	c_604
HAV_2307	CML52	HN	N	sp1	spb2	rep1	1219	c_610
HAV_2308	CML52	HN	N	sp1	spb2	rep2	1220	c_610
HAV_2309	CHECK	HN	N	sp1	spb3	rep1	1243	c_622
HAV_2310	A554	HN	N	sp2	spb1	rep1	1249	c_625
HAV_2311	A554	HN	N	sp2	spb1	rep2	1250	c_625
HAV_2312	B76	HN	N	sp2	spb1	rep1	1261	c_631
HAV_2313	B76	HN	N	sp2	spb1	rep2	1262	c_631
HAV_2314	CHECK2	HN	N	sp2	spb1	rep1	1263	c_632
HAV_2315	MT42	HN	N	sp2	spb2	rep1	1269	c_635
HAV_2316	MT42	HN	N	sp2	spb2	rep2	1270	c_635
HAV_2317	OH43	HN	N	sp2	spb3	rep1	1287	c_644
HAV_2318	OH43	HN	N	sp2	spb3	rep2	1288	c_644
HAV_2319	B73	HN	N	sp3	spb1	rep1	1305	c_653
HAV_2320	B73	HN	N	sp3	spb1	rep2	1306	c_653
HAV_2321	CML103	HN	N	sp3	spb2	rep1	1327	c_664
HAV_2322	CML103	HN	N	sp3	spb2	rep2	1328	c_664
HAV_2323	CHECK2	HN	N	sp3	spb2	rep1	1332	c_666
HAV_2324	CHECK	HN	N	sp3	spb3	rep1	1335	c_668
HAV_2325	CHECK2	HN	N	sp3	spb3	rep1	1341	c_671
HAV_2326	CHECK	HN	N	sp4	spb1	rep1	1364	c_682
HAV_2327	NC350	HN	N	sp4	spb2	rep1	1369	c_685
HAV_2328	NC350	HN	N	sp4	spb2	rep2	1370	c_685
HAV_2329	CHECK2	HN	N	sp4	spb2	rep1	1372	c_686
HAV_2330	VA102	HN	N	sp4	spb3	rep1	1383	c_692
HAV_2331	VA102	HN	N	sp4	spb3	rep2	1384	c_692
HAV_2332	OH603	HN	N	sp4	spb3	rep1	1389	c_695
HAV_2333	OH603	HN	N	sp4	spb3	rep2	1390	c_695
HAV_2334	CHECK2	HN	N	sp4	spb3	rep1	1395	c_698
HAV_2335	CHECK	HN	N	sp3	spb1	rep1	1403	c_702
HAV_2336	CHECK	HN	N	sp3	spb2	rep1	1423	c_712
HAV_2337	IL14H	HN	N	sp3	spb2	rep1	1425	c_713
HAV_2338	IL14H	HN	N	sp3	spb2	rep2	1426	c_713
HAV_2339	RTH3	HN	N	sp3	spb2	rep1	1427	c_714
HAV_2340	RTH3	HN	N	sp3	spb2	rep2	1428	c_714
HAV_2341	N28HT	HN	N	sp4	spb2	rep1	1475	c_738
HAV_2342	N28HT	HN	N	sp4	spb2	rep2	1476	c_738
HAV_2343	NC358	HN	N	sp4	spb3	rep1	1491	c_746
HAV_2344	NC358	HN	N	sp4	spb3	rep2	1492	c_746
HAV_2345	CHECK	HN	N	sp4	spb3	rep1	1496	c_748
HAV_2346	CHECK2	HN	N	sp3	spb1	rep1	1508	c_754
HAV_2347	B97	HN	N	sp3	spb1	rep1	1509	c_755
HAV_2348	B97	HN	N	sp3	spb1	rep2	1510	c_755
HAV_2349	M37W	HN	N	sp3	spb2	rep1	1527	c_764
HAV_2350	M37W	HN	N	sp3	spb2	rep2	1528	c_764
HAV_2351	HP301	HN	N	sp4	spb1	rep1	1551	c_776
HAV_2352	HP301	HN	N	sp4	spb1	rep2	1552	c_776
HAV_2353	CHECK2	HN	N	sp4	spb1	rep1	1557	c_779
HAV_2354	M162W	HN	N	sp4	spb2	rep1	1573	c_787
HAV_2355	M162W	HN	N	sp4	spb2	rep2	1574	c_787
HAV_2356	CHECK	HN	N	sp4	spb2	rep1	1578	c_789
HAV_2357	A554	LN	N	sp1	spb1	rep1	2015	c_1008
HAV_2358	A554	LN	N	sp1	spb1	rep2	2016	c_1008
HAV_2359	SD44	LN	N	sp1	spb3	rep1	2043	c_1022
HAV_2360	SD44	LN	N	sp1	spb3	rep2	2044	c_1022
HAV_2361	CHECK	LN	N	sp2	spb1	rep1	2056	c_1028
HAV_2362	CHECK	LN	N	sp2	spb2	rep1	2065	c_1033
HAV_2363	CHECK2	LN	N	sp2	spb3	rep1	2086	c_1043
HAV_2364	NC358	LN	N	sp2	spb3	rep1	2095	c_1048
HAV_2365	NC358	LN	N	sp2	spb3	rep2	2096	c_1048
HAV_2366	B76	LN	N	sp1	spb1	rep1	2101	c_1051
HAV_2367	B76	LN	N	sp1	spb1	rep2	2102	c_1051
HAV_2368	CHECK2	LN	N	sp1	spb1	rep1	2110	c_1055
HAV_2369	MT42	LN	N	sp1	spb2	rep1	2125	c_1063
HAV_2370	MT42	LN	N	sp1	spb2	rep2	2126	c_1063
HAV_2371	CHECK2	LN	N	sp1	spb2	rep1	2127	c_1064
HAV_2373	OH43	LN	N	sp1	spb3	rep2	2144	c_1072
HAV_2374	HP301	LN	N	sp2	spb1	rep1	2157	c_1079
HAV_2375	HP301	LN	N	sp2	spb1	rep2	2158	c_1079
HAV_2376	N28HT	LN	N	sp2	spb2	rep1	2175	c_1088
HAV_2377	N28HT	LN	N	sp2	spb2	rep2	2176	c_1088
HAV_2378	CHECK2	LN	N	sp2	spb2	rep1	2178	c_1089
HAV_2379	VA102	LN	N	sp2	spb3	rep1	2189	c_1095
HAV_2380	VA102	LN	N	sp2	spb3	rep2	2190	c_1095
HAV_2381	CHECK	LN	N	sp1	spb1	rep1	2212	c_1106
HAV_2382	CHECK	LN	N	sp1	spb2	rep1	2223	c_1112
HAV_2383	CHECK2	LN	N	sp1	spb3	rep1	2234	c_1117
HAV_2384	CHECK	LN	N	sp1	spb3	rep1	2246	c_1123
HAV_2385	CHECK2	LN	N	sp2	spb1	rep1	2253	c_1127
HAV_2386	M162W	LN	N	sp2	spb2	rep1	2267	c_1134
HAV_2387	M162W	LN	N	sp2	spb2	rep2	2268	c_1134
HAV_2388	NC350	LN	N	sp2	spb2	rep1	2269	c_1135
HAV_2389	NC350	LN	N	sp2	spb2	rep2	2270	c_1135
HAV_2390	CHECK	LN	N	sp2	spb3	rep1	2288	c_1144
HAV_2391	OH603	LN	N	sp2	spb3	rep1	2293	c_1147
HAV_2392	OH603	LN	N	sp2	spb3	rep2	2294	c_1147
HAV_2393	CHECK	LN	N	sp3	spb1	rep1	2313	c_1157
HAV_2394	CML333	LN	N	sp3	spb1	rep1	2315	c_1158
HAV_2395	CML333	LN	N	sp3	spb1	rep2	2316	c_1158
HAV_2396	CHECK	LN	N	sp3	spb3	rep1	2333	c_1167
HAV_2397	MS71	LN	N	sp3	spb3	rep1	2347	c_1174
HAV_2398	MS71	LN	N	sp3	spb3	rep2	2348	c_1174
HAV_2399	B73	LN	N	sp4	spb1	rep1	2349	c_1175
HAV_2400	B73	LN	N	sp4	spb1	rep2	2350	c_1175
HAV_2401	M37W	LN	N	sp4	spb2	rep1	2367	c_1184
HAV_2402	M37W	LN	N	sp4	spb2	rep2	2368	c_1184
HAV_2403	IL14H	LN	N	sp4	spb2	rep1	2369	c_1185
HAV_2404	IL14H	LN	N	sp4	spb2	rep2	2370	c_1185
HAV_2405	CML52	LN	N	sp3	spb2	rep1	2417	c_1209
HAV_2406	CML52	LN	N	sp3	spb2	rep2	2418	c_1209
HAV_2407	CHECK2	LN	N	sp3	spb2	rep1	2427	c_1214
HAV_2408	TZI8	LN	N	sp3	spb3	rep1	2437	c_1219
HAV_2409	TZI8	LN	N	sp3	spb3	rep2	2438	c_1219
HAV_2410	CHECK2	LN	N	sp3	spb3	rep1	2446	c_1223
HAV_2411	B97	LN	N	sp4	spb1	rep1	2461	c_1231
HAV_2412	B97	LN	N	sp4	spb1	rep2	2462	c_1231
HAV_2413	RTH3	LN	N	sp4	spb1	rep1	2463	c_1232
HAV_2414	RTH3	LN	N	sp4	spb1	rep2	2464	c_1232
HAV_2415	CHECK2	LN	N	sp4	spb2	rep1	2465	c_1233
HAV_2416	CML103	LN	N	sp4	spb2	rep1	2473	c_1237
HAV_2417	CML103	LN	N	sp4	spb2	rep2	2474	c_1237
HAV_2418	CHECK2	LN	N	sp4	spb3	rep1	2492	c_1246
HAV_2419	CHECK2	LN	N	sp3	spb1	rep1	2502	c_1251
HAV_2420	CML277	LN	N	sp3	spb1	rep1	2513	c_1257
HAV_2421	CML277	LN	N	sp3	spb1	rep2	2514	c_1257
HAV_2422	CML228	LN	N	sp3	spb1	rep1	2515	c_1258
HAV_2423	CML228	LN	N	sp3	spb1	rep2	2516	c_1258
HAV_2424	CML69	LN	N	sp3	spb2	rep1	2519	c_1260
HAV_2425	CML69	LN	N	sp3	spb2	rep2	2520	c_1260
HAV_2426	CHECK	LN	N	sp3	spb2	rep1	2523	c_1262
HAV_2427	T232	LN	N	sp3	spb3	rep1	2541	c_1271
HAV_2428	T232	LN	N	sp3	spb3	rep2	2542	c_1271
HAV_2429	CHECK	LN	N	sp4	spb1	rep1	2558	c_1279
HAV_2430	CHECK2	LN	N	sp4	spb1	rep1	2561	c_1281
HAV_2431	CHECK	LN	N	sp4	spb2	rep1	2580	c_1290
HAV_2432	CHECK	LN	N	sp4	spb3	rep1	2582	c_1291
HAV_2433	A554	LN	S	sp1	spb1	rep1	3001	c_1501
HAV_2434	A554	LN	S	sp1	spb1	rep2	3002	c_1501
HAV_2435	MT42	LN	S	sp1	spb2	rep1	3019	c_1510
HAV_2436	MT42	LN	S	sp1	spb2	rep2	3020	c_1510
HAV_2437	CHECK2	LN	S	sp1	spb2	rep1	3026	c_1513
HAV_2438	CHECK2	LN	S	sp1	spb3	rep1	3040	c_1520
HAV_2439	OH43	LN	S	sp1	spb3	rep1	3043	c_1522
HAV_2440	OH43	LN	S	sp1	spb3	rep2	3044	c_1522
HAV_2441	CHECK	LN	S	sp2	spb1	rep1	3051	c_1526
HAV_2442	CHECK2	LN	S	sp2	spb1	rep1	3055	c_1528
HAV_2443	CML333	LN	S	sp2	spb1	rep1	3057	c_1529
HAV_2444	CML333	LN	S	sp2	spb1	rep2	3058	c_1529
HAV_2445	CML69	LN	S	sp2	spb2	rep1	3073	c_1537
HAV_2446	CML69	LN	S	sp2	spb2	rep2	3074	c_1537
HAV_2447	CHECK2	LN	S	sp1	spb1	rep1	3106	c_1553
HAV_2448	CHECK	LN	S	sp1	spb3	rep1	3142	c_1571
HAV_2449	SD44	LN	S	sp1	spb3	rep1	3143	c_1572
HAV_2450	SD44	LN	S	sp1	spb3	rep2	3144	c_1572
HAV_2451	CML277	LN	S	sp2	spb1	rep1	3159	c_1580
HAV_2452	CML277	LN	S	sp2	spb1	rep2	3160	c_1580
HAV_2453	CML228	LN	S	sp2	spb1	rep1	3161	c_1581
HAV_2454	CML228	LN	S	sp2	spb1	rep2	3162	c_1581
HAV_2455	CHECK	LN	S	sp2	spb2	rep1	3166	c_1583
HAV_2456	CHECK2	LN	S	sp2	spb2	rep1	3167	c_1584
HAV_2457	MS71	LN	S	sp2	spb3	rep1	3181	c_1591
HAV_2458	MS71	LN	S	sp2	spb3	rep2	3182	c_1591
HAV_2459	CHECK2	LN	S	sp2	spb3	rep1	3188	c_1594
HAV_2460	B76	LN	S	sp1	spb1	rep1	3211	c_1606
HAV_2461	B76	LN	S	sp1	spb1	rep2	3212	c_1606
HAV_2462	CHECK	LN	S	sp1	spb1	rep1	3215	c_1608
HAV_2463	CHECK	LN	S	sp1	spb2	rep1	3221	c_1611
HAV_2464	CML52	LN	S	sp2	spb2	rep1	3277	c_1639
HAV_2465	CML52	LN	S	sp2	spb2	rep2	3278	c_1639
HAV_2466	CHECK	LN	S	sp2	spb3	rep1	3284	c_1642
HAV_2467	T232	LN	S	sp2	spb3	rep1	3285	c_1643
HAV_2468	T232	LN	S	sp2	spb3	rep2	3286	c_1643
HAV_2469	TZI8	LN	S	sp2	spb3	rep1	3287	c_1644
HAV_2470	TZI8	LN	S	sp2	spb3	rep2	3288	c_1644
HAV_2471	B73	LN	S	sp3	spb1	rep1	3305	c_1653
HAV_2472	B73	LN	S	sp3	spb1	rep2	3306	c_1653
HAV_2473	CHECK	LN	S	sp3	spb1	rep1	3316	c_1658
HAV_2474	M37W	LN	S	sp3	spb2	rep1	3323	c_1662
HAV_2475	M37W	LN	S	sp3	spb2	rep2	3324	c_1662
HAV_2476	CHECK2	LN	S	sp3	spb2	rep1	3332	c_1666
HAV_2477	CHECK	LN	S	sp4	spb1	rep1	3350	c_1675
HAV_2478	CHECK2	LN	S	sp4	spb2	rep1	3367	c_1684
HAV_2479	CHECK	LN	S	sp4	spb2	rep1	3374	c_1687
HAV_2480	M162W	LN	S	sp4	spb2	rep1	3379	c_1690
HAV_2481	M162W	LN	S	sp4	spb2	rep2	3380	c_1690
HAV_2482	CHECK2	LN	S	sp4	spb3	rep1	3383	c_1692
HAV_2483	B97	LN	S	sp3	spb1	rep1	3415	c_1708
HAV_2484	B97	LN	S	sp3	spb1	rep2	3416	c_1708
HAV_2485	CHECK	LN	S	sp3	spb2	rep1	3417	c_1709
HAV_2486	CML103	LN	S	sp3	spb2	rep1	3431	c_1716
HAV_2487	CML103	LN	S	sp3	spb2	rep2	3432	c_1716
HAV_2488	CHECK	LN	S	sp3	spb3	rep1	3433	c_1717
HAV_2489	CHECK2	LN	S	sp3	spb3	rep1	3448	c_1724
HAV_2490	HP301	LN	S	sp4	spb1	rep1	3453	c_1727
HAV_2491	HP301	LN	S	sp4	spb1	rep2	3454	c_1727
HAV_2492	RTH3	LN	S	sp4	spb1	rep1	3457	c_1729
HAV_2493	RTH3	LN	S	sp4	spb1	rep2	3458	c_1729
HAV_2494	NC350	LN	S	sp4	spb2	rep1	3475	c_1738
HAV_2495	NC350	LN	S	sp4	spb2	rep2	3476	c_1738
HAV_2496	CHECK	LN	S	sp4	spb3	rep1	3485	c_1743
HAV_2497	VA102	LN	S	sp4	spb3	rep1	3493	c_1747
HAV_2498	VA102	LN	S	sp4	spb3	rep2	3494	c_1747
HAV_2499	CHECK2	LN	S	sp3	spb1	rep1	3512	c_1756
HAV_2500	IL14H	LN	S	sp3	spb2	rep1	3519	c_1760
HAV_2502	CHECK2	LN	S	sp4	spb1	rep1	3559	c_1780
HAV_2503	N28HT	LN	S	sp4	spb2	rep1	3573	c_1787
HAV_2504	N28HT	LN	S	sp4	spb2	rep2	3574	c_1787
HAV_2505	NC358	LN	S	sp4	spb3	rep1	3581	c_1791
HAV_2506	NC358	LN	S	sp4	spb3	rep2	3582	c_1791
HAV_2507	OH603	LN	S	sp4	spb3	rep1	3591	c_1796
HAV_2508	OH603	LN	S	sp4	spb3	rep2	3592	c_1796
HAV_2509	CHECK2	HN	S	sp1	spb1	rep1	4003	c_2002
HAV_2510	VA102	HN	S	sp1	spb3	rep1	4037	c_2019
HAV_2511	VA102	HN	S	sp1	spb3	rep2	4038	c_2019
HAV_2512	CHECK2	HN	S	sp1	spb3	rep1	4043	c_2022
HAV_2513	OH603	HN	S	sp1	spb3	rep1	4045	c_2023
HAV_2514	OH603	HN	S	sp1	spb3	rep2	4046	c_2023
HAV_2515	CHECK	HN	S	sp2	spb2	rep1	4067	c_2034
HAV_2516	CML52	HN	S	sp2	spb2	rep1	4073	c_2037
HAV_2517	CML52	HN	S	sp2	spb2	rep2	4074	c_2037
HAV_2518	T232	HN	S	sp2	spb3	rep1	4081	c_2041
HAV_2519	T232	HN	S	sp2	spb3	rep2	4082	c_2041
HAV_2520	CHECK2	HN	S	sp2	spb3	rep1	4086	c_2043
HAV_2521	HP301	HN	S	sp1	spb1	rep1	4107	c_2054
HAV_2522	HP301	HN	S	sp1	spb1	rep2	4108	c_2054
HAV_2523	M162W	HN	S	sp1	spb2	rep1	4119	c_2060
HAV_2524	M162W	HN	S	sp1	spb2	rep2	4120	c_2060
HAV_2525	NC350	HN	S	sp1	spb2	rep1	4121	c_2061
HAV_2526	NC350	HN	S	sp1	spb2	rep2	4122	c_2061
HAV_2527	CHECK2	HN	S	sp1	spb2	rep1	4124	c_2062
HAV_2528	N28HT	HN	S	sp1	spb2	rep1	4131	c_2066
HAV_2529	N28HT	HN	S	sp1	spb2	rep2	4132	c_2066
HAV_2530	CML333	HN	S	sp2	spb1	rep1	4151	c_2076
HAV_2531	CML333	HN	S	sp2	spb1	rep2	4152	c_2076
HAV_2532	CHECK	HN	S	sp2	spb1	rep1	4157	c_2079
HAV_2533	CML277	HN	S	sp2	spb1	rep1	4159	c_2080
HAV_2534	CML277	HN	S	sp2	spb1	rep2	4160	c_2080
HAV_2535	CML69	HN	S	sp2	spb2	rep1	4175	c_2088
HAV_2536	CML69	HN	S	sp2	spb2	rep2	4176	c_2088
HAV_2537	CHECK	HN	S	sp2	spb3	rep1	4191	c_2096
HAV_2538	CHECK	HN	S	sp1	spb1	rep1	4209	c_2105
HAV_2539	CHECK	HN	S	sp1	spb2	rep1	4232	c_2116
HAV_2540	CHECK	HN	S	sp1	spb3	rep1	4238	c_2119
HAV_2541	NC358	HN	S	sp1	spb3	rep1	4241	c_2121
HAV_2542	NC358	HN	S	sp1	spb3	rep2	4242	c_2121
HAV_2543	CHECK2	HN	S	sp2	spb1	rep1	4249	c_2125
HAV_2544	CML228	HN	S	sp2	spb1	rep1	4261	c_2131
HAV_2545	CML228	HN	S	sp2	spb1	rep2	4262	c_2131
HAV_2546	CHECK2	HN	S	sp2	spb2	rep1	4271	c_2136
HAV_2547	MS71	HN	S	sp2	spb3	rep1	4291	c_2146
HAV_2548	MS71	HN	S	sp2	spb3	rep2	4292	c_2146
HAV_2549	TZI8	HN	S	sp2	spb3	rep1	4293	c_2147
HAV_2550	TZI8	HN	S	sp2	spb3	rep2	4294	c_2147
HAV_2551	CHECK	HN	S	sp3	spb1	rep1	4316	c_2158
HAV_2552	CHECK	HN	S	sp3	spb3	rep1	4338	c_2169
HAV_2553	OH43	HN	S	sp3	spb3	rep1	4347	c_2174
HAV_2554	OH43	HN	S	sp3	spb3	rep2	4348	c_2174
HAV_2555	B73	HN	S	sp4	spb1	rep1	4351	c_2176
HAV_2556	B73	HN	S	sp4	spb1	rep2	4352	c_2176
HAV_2557	CML103	HN	S	sp4	spb2	rep1	4373	c_2187
HAV_2558	CML103	HN	S	sp4	spb2	rep2	4374	c_2187
HAV_2559	IL14H	HN	S	sp4	spb2	rep1	4375	c_2188
HAV_2560	IL14H	HN	S	sp4	spb2	rep2	4376	c_2188
HAV_2561	CHECK2	HN	S	sp4	spb3	rep1	4390	c_2195
HAV_2562	CHECK2	HN	S	sp3	spb1	rep1	4404	c_2202
HAV_2563	B76	HN	S	sp3	spb1	rep1	4411	c_2206
HAV_2564	B76	HN	S	sp3	spb1	rep2	4412	c_2206
HAV_2565	A554	HN	S	sp3	spb1	rep1	4415	c_2208
HAV_2566	A554	HN	S	sp3	spb1	rep2	4416	c_2208
HAV_2567	CHECK2	HN	S	sp4	spb2	rep1	4476	c_2238
HAV_2568	CHECK2	HN	S	sp3	spb2	rep1	4517	c_2259
HAV_2569	MT42	HN	S	sp3	spb2	rep1	4521	c_2261
HAV_2570	MT42	HN	S	sp3	spb2	rep2	4522	c_2261
HAV_2571	CHECK	HN	S	sp3	spb2	rep1	4525	c_2263
HAV_2572	CHECK2	HN	S	sp3	spb3	rep1	4541	c_2271
HAV_2573	SD44	HN	S	sp3	spb3	rep1	4545	c_2273
HAV_2575	B97	HN	S	sp4	spb1	rep1	4551	c_2276
HAV_2576	B97	HN	S	sp4	spb1	rep2	4552	c_2276
HAV_2577	CHECK	HN	S	sp4	spb1	rep1	4559	c_2280
HAV_2578	CHECK2	HN	S	sp4	spb1	rep1	4562	c_2281
HAV_2579	RTH3	HN	S	sp4	spb2	rep1	4567	c_2284
HAV_2580	RTH3	HN	S	sp4	spb2	rep2	4568	c_2284
HAV_2581	CHECK	HN	S	sp4	spb2	rep1	4569	c_2285
HAV_2582	M37W	HN	S	sp4	spb2	rep1	4579	c_2290
HAV_2583	M37W	HN	S	sp4	spb2	rep2	4580	c_2290
HAV_2584	CHECK	HN	S	sp4	spb3	rep1	4583	c_2292
HAV_4825	A641	HN	N	sp1	spb1	rep1	1001	c_501
HAV_4826	A641	HN	N	sp1	spb1	rep2	1001	c_501
HAV_4827	A641	HN	N	sp1	spb1	rep3	1001	c_501
HAV_4828	B76	HN	N	sp1	spb1	rep1	1003	c_502
HAV_4829	B76	HN	N	sp1	spb1	rep2	1003	c_502
HAV_4830	B76	HN	N	sp1	spb1	rep3	1003	c_502
HAV_4831	A654	HN	N	sp1	spb1	rep1	1006	c_503
HAV_4832	A654	HN	N	sp1	spb1	rep2	1006	c_503
HAV_4833	A654	HN	N	sp1	spb1	rep3	1006	c_503
HAV_4834	A239	HN	N	sp1	spb1	rep1	1008	c_504
HAV_4835	A239	HN	N	sp1	spb1	rep2	1008	c_504
HAV_4836	A239	HN	N	sp1	spb1	rep3	1008	c_504
HAV_4837	A682	HN	N	sp1	spb1	rep1	1009	c_505
HAV_4838	A682	HN	N	sp1	spb1	rep2	1009	c_505
HAV_4839	A682	HN	N	sp1	spb1	rep3	1009	c_505
HAV_4840	C123	HN	N	sp1	spb1	rep1	1011	c_506
HAV_4841	C123	HN	N	sp1	spb1	rep2	1011	c_506
HAV_4842	C123	HN	N	sp1	spb1	rep3	1011	c_506
HAV_4843	A554	HN	N	sp1	spb1	rep1	1013	c_507
HAV_4844	A554	HN	N	sp1	spb1	rep2	1013	c_507
HAV_4845	A554	HN	N	sp1	spb1	rep3	1013	c_507
HAV_4846	EP1	HN	N	sp1	spb2	rep1	1015	c_508
HAV_4847	EP1	HN	N	sp1	spb2	rep2	1015	c_508
HAV_4848	EP1	HN	N	sp1	spb2	rep3	1015	c_508
HAV_4849	CHECK	HN	N	sp1	spb2	rep1	1018	c_509
HAV_4850	CHECK	HN	N	sp1	spb2	rep2	1018	c_509
HAV_4851	CHECK	HN	N	sp1	spb2	rep3	1018	c_509
HAV_4852	F7	HN	N	sp1	spb2	rep1	1020	c_510
HAV_4853	F7	HN	N	sp1	spb2	rep2	1020	c_510
HAV_4854	F7	HN	N	sp1	spb2	rep3	1020	c_510
HAV_4855	I29	HN	N	sp1	spb2	rep1	1021	c_511
HAV_4856	I29	HN	N	sp1	spb2	rep2	1021	c_511
HAV_4857	I29	HN	N	sp1	spb2	rep3	1021	c_511
HAV_4858	CO106	HN	N	sp1	spb2	rep1	1024	c_512
HAV_4859	CO106	HN	N	sp1	spb2	rep2	1024	c_512
HAV_4860	CO106	HN	N	sp1	spb2	rep3	1024	c_512
HAV_4861	MS153	HN	N	sp1	spb2	rep1	1025	c_513
HAV_4862	MS153	HN	N	sp1	spb2	rep2	1025	c_513
HAV_4863	MS153	HN	N	sp1	spb2	rep3	1025	c_513
HAV_4864	MT42	HN	N	sp1	spb2	rep1	1027	c_514
HAV_4865	MT42	HN	N	sp1	spb2	rep2	1027	c_514
HAV_4866	MT42	HN	N	sp1	spb2	rep3	1027	c_514
HAV_4867	NC262	HN	N	sp1	spb3	rep1	1029	c_515
HAV_4868	NC262	HN	N	sp1	spb3	rep2	1029	c_515
HAV_4869	NC262	HN	N	sp1	spb3	rep3	1029	c_515
HAV_4870	N192	HN	N	sp1	spb3	rep1	1031	c_516
HAV_4871	N192	HN	N	sp1	spb3	rep2	1031	c_516
HAV_4872	N192	HN	N	sp1	spb3	rep3	1031	c_516
HAV_4873	VA59	HN	N	sp1	spb3	rep1	1034	c_517
HAV_4874	VA59	HN	N	sp1	spb3	rep2	1034	c_517
HAV_4875	VA59	HN	N	sp1	spb3	rep3	1034	c_517
HAV_4876	NC292	HN	N	sp1	spb3	rep1	1035	c_518
HAV_4877	NC292	HN	N	sp1	spb3	rep2	1035	c_518
HAV_4878	NC292	HN	N	sp1	spb3	rep3	1035	c_518
HAV_4879	SD44	HN	N	sp1	spb3	rep1	1037	c_519
HAV_4880	SD44	HN	N	sp1	spb3	rep2	1037	c_519
HAV_4881	SD44	HN	N	sp1	spb3	rep3	1037	c_519
HAV_4882	W182B	HN	N	sp1	spb3	rep1	1040	c_520
HAV_4883	W182B	HN	N	sp1	spb3	rep2	1040	c_520
HAV_4884	W182B	HN	N	sp1	spb3	rep3	1040	c_520
HAV_4885	CHECK	HN	N	sp1	spb3	rep1	1042	c_521
HAV_4886	CHECK	HN	N	sp1	spb3	rep2	1042	c_521
HAV_4887	CHECK	HN	N	sp1	spb3	rep3	1042	c_521
HAV_4888	CI31A	HN	N	sp2	spb1	rep1	1044	c_522
HAV_4889	CI31A	HN	N	sp2	spb1	rep2	1044	c_522
HAV_4890	CI31A	HN	N	sp2	spb1	rep3	1044	c_522
HAV_4891	DE1	HN	N	sp2	spb1	rep1	1046	c_523
HAV_4892	DE1	HN	N	sp2	spb1	rep2	1046	c_523
HAV_4893	DE1	HN	N	sp2	spb1	rep3	1046	c_523
HAV_4894	CHECK	HN	N	sp2	spb1	rep1	1048	c_524
HAV_4895	CHECK	HN	N	sp2	spb1	rep2	1048	c_524
HAV_4896	CHECK	HN	N	sp2	spb1	rep3	1048	c_524
HAV_4897	A635	HN	N	sp2	spb1	rep1	1050	c_525
HAV_4898	A635	HN	N	sp2	spb1	rep2	1050	c_525
HAV_4899	A635	HN	N	sp2	spb1	rep3	1050	c_525
HAV_4900	CHECK	HN	N	sp2	spb1	rep1	1051	c_526
HAV_4901	CHECK	HN	N	sp2	spb1	rep2	1051	c_526
HAV_4902	CHECK	HN	N	sp2	spb1	rep3	1051	c_526
HAV_4903	C103	HN	N	sp2	spb1	rep1	1054	c_527
HAV_4904	C103	HN	N	sp2	spb1	rep2	1054	c_527
HAV_4905	C103	HN	N	sp2	spb1	rep3	1054	c_527
HAV_4906	F2834T	HN	N	sp2	spb1	rep1	1056	c_528
HAV_4907	F2834T	HN	N	sp2	spb1	rep2	1056	c_528
HAV_4908	F2834T	HN	N	sp2	spb1	rep3	1056	c_528
HAV_4909	CHECK	HN	N	sp2	spb2	rep1	1057	c_529
HAV_4910	CHECK	HN	N	sp2	spb2	rep2	1057	c_529
HAV_4911	CHECK	HN	N	sp2	spb2	rep3	1057	c_529
HAV_4912	KI44	HN	N	sp2	spb2	rep1	1059	c_530
